year,districtid,enrollment,pctfemale,pctblack,pcthispanic,pcttwomoreraces,pctwhite,pctesl,pcthighlycapable,pctfrpl,pctsection504,pctdisabilities,districtnumber,nces_lea
2023,13073,2538,0.4842395587076438,0.001182033096926714,0.9775413711583925,0.0027580772261623326,0.013790386130811664,0.5169424743892829,0.0504334121355398,0.9479905437352246,0.021670606776989756,0.13672182821118992,100281,5309360
2024,13073,2485,0.4881287726358149,8.048289738430583e-4,0.9798792756539235,0.002414486921529175,0.016901408450704224,0.5356136820925553,0.04668008048289739,0.7448692152917505,0.0289738430583501,0.13802816901408452,100281,5309360
2025,13073,2478,0.48466505246166264,0,0.9830508474576272,0.002421307506053269,0.014124293785310734,0.5641646489104116,0.071832122679580307,0.9277643260694108,0.025423728813559324,0.1343825665859564,100281,5309360
2015,13144,2913,0.5012015104703055,0.0013731548232063166,0.867833848266392,0.002403020940611054,0.12770339855818744,0.4129763130792997,0.017164435290078956,0.8568486096807415,0.029522828698935806,0.12392722279437006,100212,5307080
2016,13144,2924,0.5017099863201094,0.0023939808481532147,0.8744870041039672,0.0030779753761969904,0.11901504787961696,0.4042407660738714,0.013679890560875513,0.8638850889192886,0.03454172366621067,0.13406292749658003,100212,5307080
2017,13144,2997,0.49716383049716384,0.002335669002335669,0.8795462128795463,0.002335669002335669,0.11311311311311312,0.4287620954287621,0.028361695028361694,0.8695362028695363,0.0333667000333667,0.1364698031364698,100212,5307080
2018,13144,3002,0.5019986675549634,0.0036642238507661557,0.8834110592938041,0.0029980013324450365,0.10759493670886076,0.4407061958694204,0.028647568287808126,0.8614257161892072,0.037308461025982675,0.1492338441039307,100212,5307080
2019,13144,3026,0.508592200925314,0.0036351619299405157,0.8846662260409782,0.003304692663582287,0.10575016523463318,0.4355584930601454,0.031064111037673495,0.8529411764705882,0.038995373430270985,0.14970257766027759,100212,5307080
2020,13144,3036,0.5102108036890646,0.0032938076416337285,0.8777997364953887,0.003952569169960474,0.11133069828722003,0.4272068511198946,0.045783926218708824,0.8323451910408433,0.04314888010540185,0.1478919631093544,100212,5307080
2021,13144,3050,0.5081967213114754,0.003278688524590164,0.8780327868852459,0.003934426229508197,0.11049180327868853,0.4101639344262295,0.05508196721311476,0.82,0.0419672131147541,0.14491803278688525,100212,5307080
2022,13144,3132,0.5118135376756067,0.002234993614303959,0.8757982120051085,0.005108556832694764,0.11302681992337164,0.39846743295019155,0.05044699872286079,0.834610472541507,0.0421455938697318,0.1471902937420179,100212,5307080
2023,13144,3119,0.5123436999038153,0.0016030779095864058,0.876883616543764,0.0038473869830073742,0.11157422250721385,0.4135941006732927,0.05610772683552421,0.842577749278615,0.04392433472266752,0.14523885860852837,100212,5307080
2024,13144,3206,0.5046787273861509,0.0015595757953836558,0.875857766687461,0.004366812227074236,0.11197754210854648,0.4279475982532751,0.0651902682470368,0.7885215221459763,0.04522769806612601,0.14504054897067997,100212,5307080
2025,13144,3247,0.5069294733600246,0.0012319063751154912,0.8811210348013551,0.004311672312904219,0.10563597166615338,0.4243917462272867,0.07052663997536188,0.8155220203264552,0.04250076994148445,0.14228518632583922,100212,5307080
2015,13146,1003,0.5124626121635095,0.0019940179461615153,0.80259222333001,0.01296111665004985,0.17846460618145563,0.33300099700897307,0,0.8075772681954138,0.013958125623130608,0.14755732801595214,100285,5309510
2016,13146,983,0.49643947100712105,0,0.8006103763987793,0.012207527975584944,0.18514750762970497,0.3143438453713123,0,0.757884028484232,0.02034587995930824,0.14547304170905392,100285,5309510
2017,13146,999,0.5165165165165165,0.004004004004004004,0.8058058058058059,0.01001001001001001,0.1781781781781782,0.36536536536536535,0.002002002002002002,0.8868868868868869,0.015015015015015015,0.15715715715715717,100285,5309510
2018,13146,1011,0.5143422354104846,0.004945598417408506,0.7893175074183977,0.012858555885262116,0.19188921859545005,0.3155291790306627,0.020771513353115726,0.8526211671612265,0.012858555885262116,0.1572700296735905,100285,5309510
2019,13146,977,0.5025588536335721,0.00511770726714432,0.7840327533265097,0.01023541453428864,0.19959058341862845,0.30194472876151485,0.0255885363357216,0.8464687819856704,0.01330603889457523,0.16786079836233367,100285,5309510
2020,13146,961,0.5036420395421436,0.005202913631633715,0.7731529656607701,0.011446409989594173,0.20915712799167535,0.2726326742976067,0.03329864724245578,0.8688865764828304,0.007284079084287201,0.16337148803329865,100285,5309510
2021,13146,913,0.5049288061336255,0.004381161007667032,0.8017524644030668,0.014238773274917854,0.17853231106243153,0.25848849945235486,0.029572836801752465,0.8926615553121577,0.0065717415115005475,0.15005476451259583,100285,5309510
2022,13146,928,0.49676724137931033,0.0021551724137931034,0.7866379310344828,0.01293103448275862,0.19719827586206898,0.2672413793103448,0.028017241379310345,0.7866379310344828,0.018318965517241378,0.15193965517241378,100285,5309510
2023,13146,910,0.4912087912087912,0.005494505494505495,0.7813186813186813,0.01098901098901099,0.2,0.2813186813186813,0.02857142857142857,0.9054945054945055,0.023076923076923078,0.15604395604395604,100285,5309510
2024,13146,943,0.46129374337221635,0.006362672322375398,0.7709437963944857,0.013785790031813362,0.2046659597030753,0.295864262990456,0.0689289501590668,0.8016967126193001,0.015906680805938492,0.1569459172852598,100285,5309510
2025,13146,950,0.4789473684210526,0.007368421052631579,0.7810526315789473,0.01368421052631579,0.1968421052631579,0.30105263157894735,0.061052631578947365,0.8063157894736842,0.02526315789473684,0.15368421052631578,100285,5309510
2015,13151,196,0.4846938775510204,0.00510204081632653,0.05102040816326531,0.03571428571428571,0.9081632653061225,0,0,0.44387755102040816,0,0.12244897959183673,100057,5303440
2016,13151,189,0.48148148148148145,0.021164021164021163,0.0582010582010582,0.026455026455026454,0.8941798941798942,0,0,0.43386243386243384,0,0.12169312169312169,100057,5303440
2017,13151,156,0.4166666666666667,0.00641025641025641,0.04487179487179487,0.019230769230769232,0.9230769230769231,0,0,0.3782051282051282,0,0.11538461538461539,100057,5303440
2018,13151,180,0.4222222222222222,0.011111111111111112,0.016666666666666666,0.011111111111111112,0.9611111111111111,0,0.005555555555555556,0.4,0,0.1111111111111111,100057,5303440
2019,13151,181,0.44751381215469616,0.011049723756906077,0.011049723756906077,0.011049723756906077,0.9668508287292817,0,0,0.3867403314917127,0,0.1270718232044199,100057,5303440
2020,13151,171,0.4502923976608187,0.017543859649122806,0.03508771929824561,0.011695906432748537,0.9239766081871345,0,0,0.47368421052631576,0,0.1111111111111111,100057,5303440
2021,13151,180,0.45555555555555555,0.016666666666666666,0.027777777777777776,0,0.95,0,0.016666666666666666,0.4888888888888889,0,0.10555555555555556,100057,5303440
2022,13151,192,0.4375,0.015625,0.020833333333333332,0.005208333333333333,0.9583333333333334,0,0,0.4739583333333333,0,0.10416666666666667,100057,5303440
2023,13151,181,0.47513812154696133,0.011049723756906077,0.06629834254143646,0.016574585635359115,0.9005524861878453,0,0.027624309392265192,0.47513812154696133,0,0.10497237569060773,100057,5303440
2024,13151,181,0.4696132596685083,0.016574585635359115,0.09392265193370165,0.03867403314917127,0.8397790055248618,0,0.049723756906077346,0.4585635359116022,0,0.12154696132596685,100057,5303440
2025,13151,186,0.41397849462365593,0.016129032258064516,0.11290322580645161,0.026881720430107527,0.8225806451612904,0,0.03225806451612903,0.46236559139784944,0,0.11827956989247312,100057,5303440
2015,13156,446,0.4730941704035874,0.008968609865470852,0.2937219730941704,0.004484304932735426,0.6860986547085202,0.12331838565022421,0,0.7825112107623319,0.006726457399103139,0.12556053811659193,100241,5308070
2016,13156,519,0.4682080924855491,0.009633911368015413,0.3198458574181118,0.009633911368015413,0.653179190751445,0.16184971098265896,0,0.8535645472061657,0.0038535645472061657,0.1329479768786127,100241,5308070
2017,13156,520,0.47884615384615387,0.015384615384615385,0.3576923076923077,0.013461538461538462,0.6076923076923076,0.18846153846153846,0.007692307692307693,0.8711538461538462,0.0019230769230769232,0.1576923076923077,100241,5308070
2018,13156,532,0.4699248120300752,0.013157894736842105,0.33646616541353386,0.015037593984962405,0.6240601503759399,0.18984962406015038,0.013157894736842105,0.8703007518796992,0.0018796992481203006,0.16729323308270677,100241,5308070
2019,13156,562,0.46619217081850534,0.014234875444839857,0.33274021352313166,0.012455516014234875,0.6209964412811388,0.20284697508896798,0.0071174377224199285,0.7793594306049823,0.010676156583629894,0.1708185053380783,100241,5308070
2020,13156,576,0.4739583333333333,0.013888888888888888,0.3854166666666667,0.005208333333333333,0.578125,0.2048611111111111,0.005208333333333333,0.9253472222222222,0.012152777777777778,0.16666666666666666,100241,5308070
2021,13156,551,0.4882032667876588,0.0054446460980036296,0.41379310344827586,0.0018148820326678765,0.5680580762250453,0.17422867513611615,0.003629764065335753,0.9219600725952813,0.016333938294010888,0.17785843920145192,100241,5308070
2022,13156,564,0.4946808510638298,0.0070921985815602835,0.4308510638297872,0.005319148936170213,0.5460992907801419,0.16489361702127658,0.005319148936170213,0.900709219858156,0.024822695035460994,0.20390070921985815,100241,5308070
2023,13156,521,0.4932821497120921,0.007677543186180422,0.42994241842610365,0.019193857965451054,0.5374280230326296,0.2380038387715931,0.0019193857965451055,0.9021113243761996,0.015355086372360844,0.21880998080614203,100241,5308070
2024,13156,557,0.4919210053859964,0.010771992818671455,0.40574506283662476,0.012567324955116697,0.5529622980251346,0.25314183123877915,0.0017953321364452424,0.8707360861759426,0.008976660682226212,0.20646319569120286,100241,5308070
2025,13156,592,0.5016891891891891,0.016891891891891893,0.43243243243243246,0.013513513513513514,0.5287162162162162,0.28716216216216217,0.0016891891891891893,0.8277027027027027,0.016891891891891893,0.19763513513513514,100241,5308070
2015,13160,1680,0.4994047619047619,5.952380952380953e-4,0.819047619047619,0.0011904761904761906,0.17797619047619048,0.4589285714285714,0,0.6994047619047619,0.06964285714285715,0.10178571428571428,100226,5307620
2016,13160,1745,0.49570200573065903,5.730659025787965e-4,0.8320916905444126,0.0017191977077363897,0.16332378223495703,0.45673352435530085,0,0.7558739255014326,0.07335243553008595,0.10773638968481375,100226,5307620
2017,13160,1759,0.48834565093803295,5.685048322910744e-4,0.8271745309835133,0.0017055144968732233,0.16827743035815804,0.46560545764639,0,0.7686185332575327,0.07731665719158613,0.10744741330301308,100226,5307620
2018,13160,1767,0.49122807017543857,5.659309564233164e-4,0.8155065082059989,0.0011318619128466328,0.18222976796830787,0.4595359366157329,0.03338992642897567,0.7504244482173175,0.0690435766836446,0.11148839841539332,100226,5307620
2019,13160,1755,0.49515669515669514,0,0.8125356125356126,0.003418803418803419,0.1829059829059829,0.45185185185185184,0.0547008547008547,0.7829059829059829,0.0603988603988604,0.11851851851851852,100226,5307620
2020,13160,1765,0.5025495750708215,0,0.8186968838526912,0.0022662889518413596,0.1773371104815864,0.44872521246458924,0.06515580736543909,0.6821529745042493,0.04985835694050991,0.1320113314447592,100226,5307620
2021,13160,1786,0.49496080627099664,0,0.8152295632698768,0.002799552071668533,0.18085106382978725,0.46920492721164614,0.055991041433370664,0.7592385218365062,0.044232922732362824,0.14781634938409854,100226,5307620
2022,13160,1799,0.4936075597554197,0,0.8104502501389661,0.0016675931072818232,0.1867704280155642,0.42579210672595885,0.06003335186214564,0.7793218454697054,0.039466370205669815,0.14396887159533073,100226,5307620
2023,13160,1774,0.49492671927846676,0,0.8303269447576099,0.002254791431792559,0.16741826381059752,0.4503945885005637,0.06989853438556934,0.8134160090191658,0.03494926719278467,0.1386696730552424,100226,5307620
2024,13160,1772,0.48363431151241537,0,0.8267494356659142,0.0028216704288939053,0.17042889390519186,0.4463882618510158,0.07505643340857787,0.8064334085778782,0.02708803611738149,0.13036117381489842,100226,5307620
2025,13160,1774,0.48478015783540024,0,0.8167981961668546,0.002818489289740699,0.17925591882750846,0.4464487034949267,0.08737316798196167,0.65783540022547915,0.03325817361894025,0.13134160090191657,100226,5307620
2015,13161,8297,0.4917440038568157,0.013980956972399662,0.44377485838254793,0.02482825117512354,0.5010244666747017,0.11124502832349042,0.01615041581294444,0.6551765698445221,0.02048933349403399,0.13908641677714836,100153,5305220
2016,13161,8393,0.4942213749553199,0.012272131538186584,0.45454545454545453,0.02335279399499583,0.49445966877159536,0.13189562730847135,0.03419516263552961,0.6567377576551888,0.02418682235195997,0.13892529488859764,100153,5305220
2017,13161,8712,0.4921946740128558,0.01147842056932966,0.46544995408631773,0.024449035812672177,0.4865702479338843,0.15438475665748394,0.013774104683195593,0.6634527089072544,0.023760330578512397,0.13314967860422405,100153,5305220
2018,13161,8786,0.4981789210106988,0.009674482130662418,0.47564306851809696,0.024356931481903026,0.47609833826542225,0.16526291827908035,0.04017755520145686,0.6562713407694059,0.0267470976553608,0.13726382881857502,100153,5305220
2019,13161,8854,0.49164219561779987,0.009600180709283939,0.48283261802575106,0.024508696634289586,0.4696182516376779,0.15800768014456743,0.02292749039981929,0.6586853399593404,0.027332279195843686,0.13846848881861307,100153,5305220
2020,13161,8953,0.49279571093488217,0.009717413157600803,0.49134368368144754,0.0260247961577125,0.45973416731821737,0.1590528314531442,0.05428348039763208,0.6670389813470345,0.028370378644029935,0.1425220596448118,100153,5305220
2021,13161,8225,0.4959270516717325,0.011185410334346505,0.5032218844984803,0.027112462006079027,0.44534954407294836,0.1449240121580547,0.038054711246200607,0.6654103343465045,0.0278419452887538,0.13848024316109422,100153,5305220
2022,13161,8500,0.49364705882352944,0.012941176470588235,0.5115294117647059,0.029176470588235293,0.43470588235294116,0.14976470588235294,0.0408235294117647,0.6881176470588235,0.029411764705882353,0.15458823529411764,100153,5305220
2023,13161,8604,0.4875639237563924,0.011854951185495118,0.5125523012552301,0.03300790330079033,0.4293351929335193,0.15353324035332402,0.040678754067875404,0.6953742445374245,0.03498372849837285,0.16294746629474663,100153,5305220
2024,13161,8835,0.4902093944538766,0.01279003961516695,0.5103565365025466,0.03372948500282966,0.4303338992642898,0.1518958687040181,0.04810413129598189,0.6563667232597623,0.039275608375778155,0.17249575551782684,100153,5305220
2025,13161,8582,0.487415520857609,0.013283616872523888,0.5248193894197157,0.032043812631088325,0.41633651829410395,0.15043113493358193,0.04218130971801445,0.6458867396877185,0.04276392449312515,0.18200885574458167,100153,5305220
2015,13165,2430,0.4843621399176955,0.0049382716049382715,0.29218106995884774,0.019753086419753086,0.674074074074074,0.102880658436214,0,0.5938271604938271,0.026748971193415638,0.1205761316872428,100081,5302610
2016,13165,2432,0.484375,0.004934210526315789,0.3092105263157895,0.020148026315789474,0.6583059210526315,0.10197368421052631,0.013980263157894737,0.5908717105263158,0.030838815789473683,0.11266447368421052,100081,5302610
2017,13165,2514,0.4801113762927605,0.005171042163882259,0.31026252983293556,0.01949085123309467,0.6563245823389021,0.11376292760540971,0.023468575974542563,0.5902943516308672,0.03420843277645187,0.1177406523468576,100081,5302610
2018,13165,2612,0.48009188361408883,0.003445635528330781,0.32465543644716693,0.015313935681470138,0.6500765696784073,0.11026033690658499,0.052833078101071976,0.5895865237366003,0.04096477794793262,0.11944869831546708,100081,5302610
2019,13165,2634,0.479498861047836,0.003416856492027335,0.33181473044798787,0.018223234624145785,0.6389521640091116,0.1108580106302202,0.0683371298405467,0.5873196659073652,0.04859529233105543,0.12794229309035687,100081,5302610
2020,13165,2742,0.47921225382932164,0.00437636761487965,0.3479212253829322,0.02261123267687819,0.6156090444930707,0.11013858497447118,0.08716265499635302,0.5846097738876732,0.054339897884755656,0.14442013129102846,100081,5302610
