year,districtid,districtnumber,nces_lea,name,county,expectedtotest_n,metMATH_n,metMATH_pct,metMATH_Level1_pct,metMATH_Level2_pct,metMATH_Level3_pct,metMATH_Level4_pct,testedonly_metMATH_pct,noscore_MATH_pct,metELA_n,metELA_pct,metELA_Level1_pct,metELA_Level2_pct,metELA_Level3_pct,metELA_Level4_pct,testedonly_metELA_pct,noscore_ELA_pct,meantotalsalary,meancertbasesalary,meanexperience,enrollment,totalrev,tfedrev,tstaterev,c01,c05,c07,c08,c10,tlocalrev,t06,totalexp,tinstruction,tsupport,tcapex,pctfemale,pctblack,pcthispanic,pcttwomoreraces,pctwhite,pctesl,pcthighlycapable,pctfrpl,pctsection504,pctdisabilities,tsalaries,tsalariesinstruction,meantotalsalary_cpi_adjusted,meancertbasesalary_cpi_adjusted,totalrev_cpi_adjusted,tfedrev_cpi_adjusted,tstaterev_cpi_adjusted,c01_cpi_adjusted,c05_cpi_adjusted,c07_cpi_adjusted,c08_cpi_adjusted,c10_cpi_adjusted,tlocalrev_cpi_adjusted,t06_cpi_adjusted,totalexp_cpi_adjusted,tinstruction_cpi_adjusted,tsupport_cpi_adjusted,tcapex_cpi_adjusted,tsalaries_cpi_adjusted,tsalariesinstruction_cpi_adjusted
2023,1160,100220,5307380,Ritzville School District,Adams,29,4,0.1379999965429306,0.551724137931,0.2068965517241,0.103448275862,0.0344827586206,0.1538461538461,0.103448275862,11,0.3790000081062317,0.3448275862068,0.2068965517241,0.3448275862068,0.0344827586206,0.4074074074074,0.0689655172413,86932.55172413793,81047.41379310345,13.389655130690542,362,8040000,667000,4803000,4113000,360000,0,11000,2000,2570000,1951000,7154000,3834000,2403000,164000,0.4524421593830334,0,0.11825192802056556,0.043701799485861184,0.8200514138817481,0.007712082262210797,0,0.48586118251928023,0.017994858611825194,0.10539845758354756,3667000,2457000,67617.2104987027,63039.67765968715,6253611.12296236,518800.8232606833,3735832.6148741557,3199142.1080527594,280012.4383415982,0,8555.935615993278,1555.6246574533234,1998977.6848275203,1517511.853345717,5564469.399710537,2982132.4683380206,1869083.0259301679,127561.2219111725,2852237.809440668,1911084.8916814076
2024,1160,100220,5307380,Ritzville School District,Adams,33,7,0.21199999749660492,0.424242424,0.363636364,0.151515152,0.060606061,0.212121212,0,15,0.45500001311302185,0.242424242,0.303030303,0.393939394,0.060606061,0.454545455,0,86549.53333333334,80645.23333333334,12.959999971588452,401,7022662,603852,5254707,4377205.7,508888.46,0,6179.2,7031.75,1105673,1999996.25,6550358,3390943,2702248,87690,0.4864864864864865,0,0.13022113022113022,0.03194103194103194,0.8132678132678133,0.004914004914004914,0.019656019656019656,0.5110565110565111,0.022113022113022112,0.11793611793611794,3708293,2460629.75,65388.94083968188,60928.18976996996,5305683.489782907,456215.54713474575,3969977.7909782175,3307017.768173042,384469.7495569414,0,4668.440460336343,5312.549554468228,835345.7679151775,1511014.9232944327,4948853.6245610835,2561887.5420595384,2041572.355169433,66250.57353166977,2801648.2845646744,1859027.6221529164
2025,1160,100220,5307380,Ritzville School District,Adams,35,6,0.17100000381469727,0.54285714286,0.25714285714,0.11428571429,0.05714285714,0.17647058824,0.02857142857,11,0.3140000104904175,0.34285714286,0.31428571429,0.25714285714,0.05714285714,0.32352941176,0.02857142857,90791.36666666667,83686.93333333333,12.686666666666664,398,7575849,337287,5663522,4516461.87,639808.5,0,11699.59,66696.04,1475362,2177012.29,6899270,3673164,2780485,49663,0.5084337349397591,0,0.14698795180722893,0.024096385542168676,0.8120481927710843,0.004819277108433735,0.02650602409638554,0.4939759036144578,0.004819277108433735,0.13012048192771083,3928905,2601992.5,66833.10098902392,61603.40429132262,5576713.95291912,248282.81543602984,4169016.8534331135,3324645.980702121,470974.14285134943,0,8612.2712842393,49096.112775274654,1086039.5780072517,1602536.5359472458,5078672.406743627,2703879.780359958,2046763.2730512868,36557.79636629799,2892135.16969434,1915371.8454711682
2015,2250,100045,5301320,Clarkston School District,Asotin,180,76,0.463,0.310975609756,0.2195121951219,0.2439024390243,0.2195121951219,0.4662576687116,0.0060975609756,98,0.59,0.1084337349397,0.289156626506,0.3915662650602,0.1987951807228,0.5975609756097,0.012048192771,44014.39,26701.82,8.396257,2676,29235000,2650000,20690000,14527000,2558000,38000,26000,30000,5895000,4880000,29137000,16364000,10550000,412000,0.4973880597014925,0.012313432835820896,0.07126865671641791,0.03917910447761194,0.8496268656716418,0.013805970149253732,0.010447761194029851,0.6145522388059701,0.025746268656716417,0.16417910447761194,17122000,11008000,44014.39,26701.82,29234999.999999996,2650000,20690000,14526999.999999998,2558000,38000,26000,29999.999999999996,5895000,4880000,29136999.999999996,16364000.000000002,10550000,412000,17122000,11008000
2016,2250,100045,5301320,Clarkston School District,Asotin,211,81,0.395,0.3219512195121,0.2536585365853,0.2097560975609,0.1853658536585,0.4070351758793,0.0292682926829,118,0.576,0.1414634146341,0.2634146341463,0.4292682926829,0.1463414634146,0.5870646766169,0.0195121951219,45136.22,27181.08,8.046053,2687,31523000,2689000,22819000,16291000,2870000,34000,27000,28000,6015000,4814000,30919000,17162000,11748000,202000,0.5009297136481964,0.01190033469691335,0.07028635180364448,0.03904797322424693,0.8516177017478617,0.013015991074748977,0.00669393826701376,0.612495351431759,0.030122722201561918,0.15916697657121606,17984000,11370000,44571.340417879466,26840.908910972503,31128489.8024871,2655347.1775810616,22533420.32176357,16087118.21122093,2834081.9634279087,33574.490159076275,26662.095126325275,27649.58013100399,5939722.303142464,4753752.812523329,30532048.85966116,16947217.65029609,11600973.83496553,199471.9709451002,17758930.32414199,11227704.503196977
2018,2250,100045,5301320,Clarkston School District,Asotin,191,89,0.473,0.3351063829787,0.1808510638297,0.2446808510638,0.2287234042553,0.4784946236559,0.0106382978723,112,0.593,0.1375661375661,0.2539682539682,0.3756613756613,0.2169312169312,0.6021505376344,0.015873015873,48249.332,28172.395,7.7094388,2711,34758000,2771000,25458000,17577000,3316000,34000,60000,26000,6529000,4850000,34679000,19626000,12684000,496000,0.4968738506803972,0.01655020228025009,0.07429201912467819,0.045237219566016916,0.8308201544685546,0.009562339095255609,0.027583670467083488,0.5987495402721589,0.042294961382861346,0.1710187568959176,19803000,12629000,45540.41772417309,26590.681847997508,32806544.12493852,2615424.7589103123,24028684.053532563,16590155.53495726,3129826.2362131346,32091.101336322856,56631.35529939327,24540.253963070416,6162435.312495644,4577701.220034289,32731979.507127654,18524116.318431538,11971868.510291737,468152.5371416511,18691178.816564746,11919956.434600627
2019,2250,100045,5301320,Clarkston School District,Asotin,170,63,0.317,0.4070351758793,0.2462311557788,0.1658291457286,0.1507537688442,0.3264248704663,0.0301507537688,116,0.583,0.1507537688442,0.2462311557788,0.4321608040201,0.1507537688442,0.5948717948717,0.0201005025125,54798.657,34725.809,7.6652393,2669,36066000,2602000,29001000,20315000,3999000,40000,68000,31000,4463000,3151000,37189000,22132000,12687000,359000,0.49477611940298505,0.014552238805970149,0.07686567164179105,0.048507462686567165,0.8294776119402985,0.011194029850746268,0.027611940298507463,0.5914179104477612,0.04253731343283582,0.17723880597014927,22396000,14775000,50800.88547243868,32192.428474055127,33434847.416953545,2412174.152357154,26885266.17698302,18832943.084218133,3707257.661520469,37081.84707697393,63039.140030855684,28738.431484654797,4137407.0876133665,2921122.503488621,34475920.27363958,20517385.987689674,11761434.846639207,332809.577515841,20762126.178397704,13697107.264057245
2021,2250,100045,5301320,Clarkston School District,Asotin,179,42,0.233,0.4,0.3555555555555,0.1555555555555,0.0777777777777,0.2359550561797,0.0111111111111,97,0.536,0.1878453038674,0.2651933701657,0.3370165745856,0.1988950276243,0.5418994413407,0.0110497237569,61918.287,39357.39,8.5752266,2531,35733000,3394000,28727000,20294000,3880000,30000,69000,17000,3612000,3147000,34596000,20429000,12503000,218000,0.4970484061393152,0.009838646202282565,0.08303817394726486,0.05588351042896497,0.8248720975993703,0.006690279417552145,0.024399842581660763,0.5883510428964974,0.0440771349862259,0.1786698150334514,20821000,13713000,54155.65318739047,34423.193316069446,31253189.471230425,2968497.60908281,25125524.695380636,17749761.484598275,3393568.274378699,26238.92995653633,60349.53890003356,14868.726975370588,3159167.166766974,2752463.7524406607,30258734.0258777,17867836.66940269,10935511.37488579,190669.557684164,18210692.020834763,11993814.883132756
2023,2250,100045,5301320,Clarkston School District,Asotin,162,35,0.2160000056028366,0.5,0.2407407407407,0.0802469135802,0.1358024691358,0.2258064516129,0.0432098765432,75,0.46299999952316284,0.1975308641975,0.2901234567901,0.3086419753086,0.1543209876543,0.4870129870129,0.0493827160493,97624.432748538,85546.2865497076,16.26842106992041,2518,42944000,5284000,32060000,22442000,4217000,45000,73000,204000,5600000,3930000,43079000,24436000,15297000,877000,0.4934393638170974,0.01073558648111332,0.11053677932405567,0.07157057654075547,0.7745526838966202,0.007157057654075547,0.020675944333996023,0.6155069582504971,0.05168986083499006,0.20715705765407555,24960000,16238000,75933.48737675972,66538.95635514637,33402372.644837756,4109960.34499168,24936663.258976776,17455664.28128374,3280034.5902403323,35001.554792699775,56780.2999970463,158673.71506023896,4355749.040869305,3056802.4518957804,33507377.309215855,19006622.064764705,11898195.192531742,682141.4122932822,19414195.725017473,12630116.593863534
2024,2250,100045,5301320,Clarkston School District,Asotin,174,53,0.3050000071525574,0.390804598,0.247126437,0.166666667,0.137931034,0.323170732,0.057471264,79,0.45399999618530273,0.247126437,0.24137931,0.344827586,0.109195402,0.481707317,0.057471264,103714.69491525424,90820.91525423729,16.46836158060758,2506,44370589,6049719,33043459,22206231.63,5080633.29,57978.75,72102.03,290631.91,4779230,4208430.36,45351849,24133458,18151545,1827241,0.49395239953179865,0.012485368708544674,0.11548966055403824,0.06905969566913774,0.7721420210690597,0.015606710885680842,0.024580569644947328,0.5957861880608661,0.05618415918845104,0.20834959032383926,26975856,17420488,78357.3728110132,68616.0078032204,33522373.921633,4570616.415274714,24964626.64180882,16777005.148416081,3838463.557607416,43803.46037346675,54473.72380314357,219574.9883008853,3610750.6960857813,3179506.5003773696,34263724.563481405,18233041.781303048,13713653.40102535,1380496.7981592177,20380498.705755904,13161333.347035818
2025,2250,100045,5301320,Clarkston School District,Asotin,185,60,0.3240000009536743,0.35135135135,0.24864864865,0.21621621622,0.10810810811,0.35087719298,0.07567567568,88,0.4729999899864197,0.21505376344,0.24193548387,0.36021505376,0.11290322581,0.50867052023,0.06989247312,106973.20833333333,93939.88690476191,16.208333333333332,2437,43911629,3770736,35090277,22735571.87,5573394.97,46805.61,73115.53,441172.89,4917484,5573717.28,44774173,24284190,17497472,1328330,0.5027910685805422,0.014752791068580542,0.12480063795853269,0.06618819776714513,0.7671451355661882,0.01076555023923445,0.024720893141945772,0.5865231259968102,0.06818181818181818,0.22328548644338117,27249170,17561872,78744.83552945999,69150.78138931094,32324112.339053728,2775704.223246059,25830562.007993676,16736049.10486263,4102672.782196192,34454.42198780502,53821.610795843015,324755.02234966034,3619845.3316659993,4102910.040181953,32959045.9497694,17876013.791766305,12880192.865936428,977806.770578592,20058587.036841035,12927598.823812304
2015,2420,100015,5300280,Asotin-Anatone School District,Asotin,50,33,0.579,0.0701754385964,0.3508771929824,0.1929824561403,0.3859649122807,0.578947368421,0,35,0.614,0.0350877192982,0.3508771929824,0.438596491228,0.1754385964912,0.6140350877192,0,37956.79,24658.21,6.412245,620,7083000,391000,4861000,3539000,515000,0,6000,2000,1831000,1381000,6747000,3840000,2454000,0,0.5091185410334347,0.001519756838905775,0.06990881458966565,0.05623100303951368,0.8601823708206687,0,0.044072948328267476,0.33586626139817627,0.0182370820668693,0.12917933130699089,3833000,2568000,37956.79,24658.21,7083000,391000,4861000,3539000,515000.00000000006,0,6000,2000.0000000000002,1830999.9999999998,1381000,6747000,3839999.9999999995,2454000,0,3832999.9999999995,2568000
2019,2420,100015,5300280,Asotin-Anatone School District,Asotin,42,33,0.623,0.0943396226415,0.2830188679245,0.2830188679245,0.3396226415094,0.6226415094339,0,34,0.642,0.1132075471698,0.2452830188679,0.4150943396226,0.2264150943396,0.6415094339622,0,43935.055,29757.413,6.7018349,678,9469000,533000,7285000,5383000,842000,0,17000,10000,1651000,1168000,8807000,4954000,3200000,147000,0.5029498525073747,0.0014749262536873156,0.05604719764011799,0.051622418879056046,0.8746312684365781,0,0.04277286135693215,0.36430678466076694,0.017699115044247787,0.140117994100295,4954000,3314000,40729.82477071097,27586.495956808903,8778200.249296654,494115.61230067763,6753531.398893877,4990289.570383767,780572.8809703012,0,15759.785007713921,9270.461769243482,1530553.238102099,1082789.9346476388,8164495.680172736,4592586.760483221,2966547.7661579144,136275.7880078792,4592586.760483221,3072231.03032729
2021,2420,100015,5300280,Asotin-Anatone School District,Asotin,38,36,0.581,0.2258064516129,0.1774193548387,0.274193548387,0.3064516129032,0.5901639344262,0.016129032258,31,0.5,0.1612903225806,0.3225806451612,0.3870967741935,0.1129032258064,0.5081967213114,0.016129032258,49156.057,30725.566,6.818868,619,9801000,953000,7687000,5888000,884000,0,17000,6000,1161000,936000,9872000,5594000,3487000,345000,0.4862681744749596,0.0016155088852988692,0.048465266558966075,0.05492730210016155,0.877221324717286,0,0.07754442649434572,0.3247172859450727,0.014539579967689823,0.15993537964458804,5470000,3634000,42993.41121875025,26873.532471631137,8572258.416800419,833523.341619304,6723288.4858631585,5149827.31946953,773173.8027192705,0,14868.726975370588,5247.785991307265,1015446.5893179559,818654.6146439335,8634357.217697555,4892685.805895474,3049838.2919480726,301747.6945001678,4784231.562075124,3178409.048735101
2022,2420,100015,5300280,Asotin-Anatone School District,Asotin,37,39,0.609,0.234375,0.140625,0.296875,0.3125,0.6190476190476,0.015625,37,0.578,0.109375,0.296875,0.484375,0.09375,0.5873015873015,0.015625,48593.321,32081.795,6.7482143,607,10632000,978000,8199000,6356000,892000,0,17000,8000,1455000,1123000,10573000,5591000,3865000,507000,0.4925864909390445,0.0016474464579901153,0.04942339373970346,0.07742998352553541,0.85667215815486,0,0.09555189456342669,0.3393739703459638,0.014827018121911038,0.14662273476112025,5594000,3647000,39356.33100558562,25983.44211282332,8610988.148996573,792094.2823286917,6640471.391424277,5147802.9227823755,722441.8198744303,0,13768.510020028381,6479.298832954533,1178422.4752436054,909531.5736759925,8563203.320103534,4528219.971881099,3130311.2486711587,410625.56353849353,4530649.708943456,2953750.3554731472
2023,2420,100015,5300280,Asotin-Anatone School District,Asotin,47,12,0.2549999952316284,0.38297872340420003,0.3617021276595,0.063829787234,0.19148936170210001,0.2553191489361,0,23,0.48899999260902405,0.2340425531914,0.2765957446808,0.2978723404255,0.19148936170210001,0.4893617021276,0,83441.17021276595,77986.46808510639,16.53829796263512,614,11924000,710000,9066000,6965000,1004000,0,18000,3000,2148000,1304000,10771000,5812000,3948000,423000,0.48697068403908794,0,0.06026058631921824,0.06840390879478828,0.8583061889250815,0,0.11074918566775244,0.3745928338762215,0.030944625407166124,0.16938110749185667,5877000,3804000,64901.57091486925,60658.836350444086,9274634.207736714,552246.7533959297,7051646.572235914,5417462.869581198,780923.5780415684,0,14000.621917079909,2333.436986179985,1670740.8821048695,1014267.2766595668,8377816.592714872,4520645.254559358,3070803.0738128605,329014.61505137786,4571203.05592659,2958798.098476221
2024,2420,100015,5300280,Asotin-Anatone School District,Asotin,33,12,0.36399999260902405,0.272727273,0.333333333,0.151515152,0.212121212,0.375,0.03030303,19,0.5759999752044678,0.151515152,0.242424242,0.424242424,0.151515152,0.59375,0.03030303,91505.10638297872,85366.21276595745,16.71702133150811,619,10728223,1126337,7924526,5671846.22,1109315.8800000001,0,17557.98,12661.01,1670215,1349236.2000000002,11258516,5916395,4592041,421313,0.4676145339652449,0,0.04265402843601896,0.061611374407582936,0.8830963665086888,0.00315955766192733,0.10110584518167456,0.3744075829383886,0.03317535545023697,0.1721958925750395,6570201.5,4308629,69132.92027538827,64494.931645241544,8105267.724092267,850957.6033748471,5987049.748735648,4285130.175144638,838097.9960974909,0,13265.209773720917,9565.505462312765,1261862.261046845,1019359.927924401,8505908.79365356,4469888.949594063,3469327.744679467,318305.71201218374,4963845.5649861675,3255207.4624835765
2025,2420,100015,5300280,Asotin-Anatone School District,Asotin,51,20,0.3919999897480011,0.37254901961,0.21568627451,0.29411764706,0.09803921569,0.4,0.01960784314,24,0.47099998593330383,0.25490196078,0.25490196078,0.29411764706,0.17647058824,0.48,0.01960784314,90885.83720930232,83486.67441860466,15.776744186046516,656,11816241,660927,9286323,6383627.03,1287256.75,0,19389.14,94529.93,1867547,1420239.19,11460156,6056069,4619849,528900,0.4672754946727549,0,0.0426179604261796,0.0654490106544901,0.8751902587519026,0.0030441400304414,0.1019786910197869,0.3637747336377473,0.0410958904109589,0.1689497716894977,6620159.5,4314963.5,66902.64239530804,61455.99022803231,8698140.110204807,486519.83728305245,6835823.555275949,4699098.665830409,947572.0382909321,0,14272.68251691688,69585.12235387317,1374733.7641803902,1045462.7207268188,8436019.760667058,4457977.514089964,3400751.0417221147,389332.47081599996,4873214.322803961,3176319.5328717246
2018,3017,100116,5303930,Kennewick School District,Benton,1439,492,0.365,0.3229398663697,0.2850779510022,0.1945063103192,0.1707498144023,0.3752860411899,0.0267260579064,688,0.512,0.1787043931496,0.2881608339538,0.3730454206999,0.1392405063291,0.5231939163498,0.0208488458674,51395.082,29922.292,7.0083713,18541,282410000,18182000,220642000,126674000,19594000,3441000,422000,145000,43586000,37413000,289902000,131297000,83286000,60221000,0.47746939636977626,0.024060785141409878,0.3547382861967075,0.04316167159138877,0.5536618826509075,0.15359856479527226,0.025221612494723513,0.5943963697762769,0.02939003799071338,0.11407766990291263,130621000,84649000,48509.55248972419,28242.33249373655,266554350.83502758,17161188.367559474,208254258.2661455,119562005.01992239,18493912.928938527,3247808.2264202037,398307.198939066,136859.1086402004,41138904.201322585,35312481.59693667,273625719.4000785,123925450.94574064,78609984.29108779,56839947.45807937,123287404.34270081,79896459.91230568
2019,3017,100116,5303930,Kennewick School District,Benton,1450,527,0.39,0.3281481481481,0.2592592592592,0.2059259259259,0.1844444444444,0.3992424242424,0.0222222222222,724,0.538,0.1983655274888,0.2421991084695,0.3766716196136,0.1612184249628,0.549734244495,0.021545319465,55074.012,35312.923,6.7944251,19598,293683000,18585000,232409000,147582000,24392000,3903000,489000,225000,42689000,33600000,296612000,150585000,87578000,43778000,0.48273767338260604,0.02116027133745064,0.3470689480611522,0.044801052951301004,0.5493570922344841,0.12539232560494076,0.013161891262529108,0.5777564037663258,0.028905538118862,0.10959805608990585,148818000,97672000,51056.152272485684,32736.71026317389,272257702.3776733,17229153.198139012,215453874.93281084,136815328.88284916,22612510.347538702,3618261.2285357313,453325.58051600633,208585.38980797835,39574674.2467235,31148751.544658102,274973020.6298848,139599248.55215296,81188850.08268057,40584227.53339411,137961157.95752764,90546454.19255494
2021,3017,100116,5303930,Kennewick School District,Benton,1379,435,0.311,0.3755364806866,0.2582260371959,0.1902718168812,0.120886981402,0.3292959878879,0.055078683834,598,0.427,0.3021428571428,0.2214285714285,0.2792857142857,0.1478571428571,0.4492862509391,0.0492857142857,63745.157,43788.386,7.4154223,18396,344895000,31845000,272045000,154136000,25154000,4191000,511000,118000,41005000,36187000,349038000,162600000,91527000,77967000,0.4866796621182586,0.01889755252328352,0.39035087719298245,0.048787091184752,0.5170023824994585,0.14874377301277886,0.03140567468052848,0.5758068009529997,0.024366471734892786,0.11939571150097465,162750000,107076000,55753.49031971372,38298.67977212587,301655858.2453199,27852624.148863316,237938990.0008642,134812123.59268945,22000468.13755716,3665578.5149281253,446936.44025966886,103206.45782904289,35864244.0955924,31650271.944572672,305279454.4723176,142215000.3644269,80052351.40439668,68192355.06404227,142346195.01420957,93651988.80086946
2022,3017,100116,5303930,Kennewick School District,Benton,1378,357,0.256,0.4443646805455,0.2605886575735,0.1363962670495,0.1198851399856,0.2666168782673,0.0387652548456,625,0.449,0.2437095614665,0.2695902228612,0.3019410496046,0.1473759884974,0.4667662434652,0.03738317757,66894.342,44623.655,7.153336,18714,332487000,40941000,247844000,155860000,27054000,4198000,516000,237000,43702000,38370000,310302000,168113000,99687000,16666000,0.4892815451554707,0.018465456860872333,0.40114613180515757,0.05146980791679932,0.5038204393505253,0.14788283985991724,0.009869468322190385,0.5821925076939404,0.021967526265520534,0.13902154303300435,173898000,114043000,54178.55400648267,36141.24947045821,269285328.8840692,33158621.689998936,200731917.4943479,126232939.51303667,21911368.828343987,3400012.062592891,417914.7747255674,191949.22792627802,35394789.69972237,31076337.027558174,251317423.30793214,136156795.58806065,80737732.84509231,13497999.29375253,140842138.5566409,92364834.60082921
2023,3017,100116,5303930,Kennewick School District,Benton,1409,327,0.23199999332427979,0.4762242725337,0.2441447835344,0.1163946061036,0.1156848828956,0.2436661698956,0.0475514549325,618,0.4390000104904175,0.2718239886444,0.2505322924059,0.2845990063875,0.1540099361249,0.4564254062038,0.0390347764371,101634.11692307693,88515.67384615385,13.360615383667442,19311,321601000,43819000,241516000,169880000,31578000,4770000,553000,862000,36266000,29180000,335623000,175960000,105603000,32145000,0.48522967469196265,0.02026086508222921,0.4114553796978914,0.05129659225653452,0.49399391658503894,0.15641594060937258,0.021910604732690624,0.5951951332680311,0.028870443883074703,0.1362066298912203,181468000,117213000,79052.26916201628,68848.58240308658,250145222.7308231,34082958.432473585,187854122.3847484,132134758.40408528,24561757.716530524,3710164.808026176,430130.21778584394,670474.2273623823,28208141.91360111,22696563.752243984,261051707.20422834,136863857.36274338,82139315.35052165,25002777.30691854,141148047.66936982,91169716.4870382
2024,3017,100116,5303930,Kennewick School District,Benton,1341,314,0.23399999737739563,0.447427293,0.265473527,0.130499627,0.10365399,0.247244094,0.052945563,549,0.41100001335144043,0.286462229,0.252056844,0.286462229,0.124158564,0.432624113,0.050860135,106377.0465648855,92739.90534351145,13.601374048512174,19039,321999334,47579906,256509757,176115955.4,35074933.56,5322209.16,561024.75,2222863.02,16866559,35084218.260000005,311306708,174704423,119793037,10666327,0.4842260494022226,0.01932901458892927,0.43461315637014797,0.050508242481698,0.4704798019697688,0.17891188708063413,0.022541739084636858,0.597303418128193,0.032811923947964394,0.15315742350028969,191930528,121783552,80368.80311927023,70065.82185289543,243273355.61997598,35947041.408175804,193795398.76518697,133057167.90201819,26499423.707779817,4020976.2721576737,423859.17952972575,1679392.7466910656,12742835.069628768,26506438.381061487,235194981.74542195,131990742.64191401,90504703.0031992,8058504.746565569,145005217.90667355,92008554.75794196
2025,3017,100116,5303930,Kennewick School District,Benton,1425,423,0.296999990940094,0.42385964912,0.24561403509,0.14175438596,0.1550877193,0.30718954248,0.03368421053,633,0.4449999928474426,0.27668539326,0.24578651685,0.29634831461,0.1481741573,0.45969498911,0.03300561798,111599.17209302326,97576.28837209303,14.048372093023266,19077,328321310,26125214,274659272,185013389.1,36091148.46,6055420.02,586094.62,2958485.43,26601069,46335071.63,320010497,183165251,119467965,12341751,0.4872573133078654,0.018786959024543408,0.4515149929352661,0.050342770422314095,0.45303260243864146,0.18755560207232194,0.06002407242660526,0.5471767230101,0.04207441519702758,0.14338793238788006,199741904,127612792,82150.08775193182,71827.59963123749,241683015.39770448,19231223.515251946,202181457.74302098,136191567.23831537,26567320.863147803,4457499.78864676,431434.42340057594,2177792.4793628966,19581508.640795805,34108050.52589194,235565281.68664426,134831120.70233092,87942442.7997909,9084977.143176097,147033482.7184955,93937991.33501281
2015,3050,100197,5306630,Paterson School District,Benton,16,12,0.632,0.1052631578947,0.1052631578947,0.0526315789473,0.578947368421,0.75,0.1578947368421,15,0.789,0,0.1052631578947,0.1052631578947,0.6842105263157,0.8823529411764,0.1052631578947,32816.58,21233.19,17.96667,135,1886000,145000,1288000,781000,75000,37000,1000,3000,453000,375000,1791000,801000,663000,161000,0.42953020134228187,0,0.4899328859060403,0,0.49664429530201343,0.28187919463087246,0,0.8926174496644296,0,0.09395973154362416,823000,515000,32816.58,21233.19,1885999.9999999998,145000,1288000,781000,75000,37000,1000.0000000000001,3000,452999.99999999994,375000,1790999.9999999998,801000,663000,161000,823000,515000.00000000006
2017,3050,100197,5306630,Paterson School District,Benton,16,12,0.75,0.0625,0.1875,0.125,0.625,0.75,0,14,0.875,0,0.125,0.3125,0.5625,0.875,0,31761.533,20582.967,13.571429,132,2097000,148000,1464000,965000,109000,37000,1000,3000,485000,420000,1738000,868000,678000,53000,0.4154929577464789,0,0.47183098591549294,0,0.5211267605633803,0.2605633802816901,0.028169014084507043,0.9788732394366197,0,0.1056338028169014,924000,575000,30709.48186276472,19901.188389376064,2027540.152618503,143097.7313245295,1415507.2882372378,933035.8832984527,105389.54536738998,35774.43283113238,966.8765630035779,2900.6296890107333,468935.13305673527,406088.15646150266,1680431.4665002183,839248.8566871055,655542.3097164257,51244.45783918962,893393.9442153058,555954.0237270573
2021,3050,100197,5306630,Paterson School District,Benton,14,13,0.684,0.2105263157894,0.1052631578947,0.2631578947368,0.4210526315789,0.6842105263157,0,14,0.737,0.0526315789473,0.2105263157894,0.4210526315789,0.3157894736842,0.7368421052631,0,47663.792,28599.167,4.2833333,138,2307000,81000,1846000,1291000,199000,10000,0,0,380000,335000,2086000,1046000,865000,66000,0.4420289855072464,0.007246376811594203,0.43478260869565216,0,0.5579710144927537,0.15942028985507245,0,0,0,0.18115942028985507,1138000,683000,41688.22999169722,25013.71799094284,2017773.7136576436,70845.11088264809,1614568.8233255355,1129148.6191296133,174051.56871169098,8746.309985512109,0,0,332359.77944946015,293001.3845146557,1824480.2629778262,914864.0244845668,756555.8137467975,57725.645904379926,995330.0763512781,597372.9720104771
2022,3050,100197,5306630,Paterson School District,Benton,14,12,0.632,0.1578947368421,0.2105263157894,0.3157894736842,0.3157894736842,0.6315789473684,0,15,0.789,0.0526315789473,0.1578947368421,0.578947368421,0.2105263157894,0.7894736842105,0,52606.6,30096.4,4.592,142,2541000,146000,2026000,1328000,182000,42000,0,2000,369000,344000,2452000,1268000,973000,58000,0.45454545454545453,0,0.38461538461538464,0,0.6153846153846154,0.16783216783216784,0,0.993006993006993,0,0.16083916083916083,1377000,838000,42606.735248213234,24375.4461745166,2057987.2918171831,118247.2037014202,1640882.4294457354,1075563.6062704523,147404.0484497156,34016.318873011296,0,1619.8247082386333,298857.6586700278,278609.84981704486,1985905.092300564,1026968.8650232933,788044.720558095,46974.916538920355,1115249.3116222988,678706.5527519872
